aeg,hrl,laius,pikkus,asukoht_suund,nurk,suund1,suund2,snr,rx1_rssi,rx2_rssi
1777812070.14324,859375,58.3714244,26.5530181,28.3,3.4,31.7,204.9,57.85,-68.3,-80.1
1777812070.21718,976562,58.3714244,26.5530181,28.3,9,37.3,199.3,57.27,-66.2,-74.7
1777812070.31875,4648438,58.3714244,26.5530181,28.3,-90,298.3,298.3,55.34,-78.4,-98
1777812070.33133,937500,58.3714244,26.5530181,28.3,10.1,38.4,198.2,59.1,-64.4,-82.3
1777812070.37088,3398438,58.3714244,26.5530181,28.3,13.4,41.7,194.9,49.48,-70,-86.4
1777812070.3832,4648438,58.3714244,26.5530181,28.3,10.9,39.2,197.4,53.35,-79.5,-91.4
1777812070.41893,937500,58.3714244,26.5530181,28.3,16.2,44.5,192.1,55.48,-69.4,-86.5
1777812070.44419,1757812,58.3714244,26.5530181,28.3,3.5,31.8,204.8,53.52,-66.5,-81.3
1777812070.4477,4296875,58.3714244,26.5530181,28.3,-23.5,4.8,231.8,44.48,-74.6,-89.6
1777812070.47167,976562,58.3714244,26.5530181,28.3,-20.9,7.4,229.2,58.13,-69,-91.1
1777812070.50852,976562,58.3714244,26.5530181,28.3,-26.7,1.6,235,53.09,-70.8,-81
1777812070.53393,1093750,58.3714244,26.5530181,28.3,-37.4,350.9,245.7,49.59,-74.8,-80.9
1777812070.57171,1093750,58.3714244,26.5530181,28.3,-44.8,343.5,253.1,51.32,-74.8,-80.2
1777812070.67275,1210938,58.3714244,26.5530181,28.3,-28.8,359.5,237.1,51.97,-77.5,-91.9
1777812070.68549,1015625,58.3714244,26.5530181,28.3,-37.4,350.9,245.7,55.16,-71.9,-79.2
1777812070.69948,2890625,58.3714244,26.5530181,28.3,-23.3,5,231.6,49.95,-78.8,-93.3
1777812070.71087,3906250,58.3714244,26.5530181,28.3,-46.5,341.8,254.8,48.71,-80.7,-97.1
1777812070.73631,859375,58.3714244,26.5530181,28.3,-38.1,350.2,246.4,53.84,-69.8,-79.2
1777812070.76425,2421875,58.3714244,26.5530181,28.3,7,35.3,201.3,49.41,-80.3,-96.9
1777812070.8164,3867188,58.3714244,26.5530181,28.3,-18.4,9.9,226.7,50.1,-78.4,-89
1777812070.85119,1171875,58.3714244,26.5530181,28.3,-23.6,4.7,231.9,55.96,-69.6,-85.3
1777812070.88943,1015625,58.3714244,26.5530181,28.3,-90,298.3,298.3,52.87,-70.4,-97.7
1777812070.89285,4687500,58.3714244,26.5530181,28.3,-12.1,16.2,220.4,56.68,-70.1,-92.5
1777812070.97202,1171875,58.3714244,26.5530181,28.3,17.3,45.6,191,55.61,-71.3,-89.6
1777812070.97336,1054688,58.3714244,26.5530181,28.3,-90,298.3,298.3,54.59,-71.2,-89.4
1777812071.00917,3359375,58.3714244,26.5530181,28.3,-13.7,14.6,222,51.54,-76.6,-78.2
1777812071.0207,2890625,58.3714244,26.5530181,28.3,-1.9,26.4,210.2,51.54,-78.2,-93.3
1777812071.03559,898438,58.3714244,26.5530181,28.3,-90,298.3,298.3,55.16,-69.2,-80.8
1777812071.0844,1054688,58.3714244,26.5530181,28.3,10.2,38.5,198.1,49.64,-74,-92.7
1777812071.14817,976562,58.3714244,26.5530181,28.3,16.5,44.8,191.8,54.08,-69.7,-79.5
1777812071.17144,937500,58.3714244,26.5530181,28.3,-90,298.3,298.3,52.39,-72.1,-84.1
1777812071.27166,898438,58.3714244,26.5530181,28.3,17.5,45.8,190.8,55.64,-69.3,-78.4
1777812071.2866,937500,58.3714244,26.5530181,28.3,11,39.3,197.3,57.26,-68.1,-77.9
1777812126.05759,976562,58.3714238,26.5530187,28.3,-4.6,23.7,212.9,52.97,-75.4,-89.9
1777812126.11101,4726562,58.3714238,26.5530187,28.3,6,34.3,202.3,43.45,-82.3,-89.5
1777812126.19807,859375,58.3714238,26.5530187,28.3,2.1,30.4,206.2,48.36,-75.7,-96
1777812126.37734,898438,58.3714238,26.5530187,28.3,12.8,41.1,195.5,52.48,-73.3,-85.7
1777812126.47714,937500,58.3714238,26.5530187,28.3,4.2,32.5,204.1,53.62,-73.7,-87.5
1777812126.59191,937500,58.3714238,26.5530187,28.3,12.1,40.4,196.2,51.22,-73.9,-84.9
1777812126.78341,937500,58.3714238,26.5530187,28.3,3.3,31.6,205,50.41,-73.8,-88.9
1777812126.94687,898438,58.3714238,26.5530187,28.3,9.4,37.7,198.9,50.63,-73.2,-84.4
1777812127.25723,898438,58.3714238,26.5530187,28.3,14.5,42.8,193.8,54.96,-71.9,-83.1
1777812127.29668,898438,58.3714238,26.5530187,28.3,8.5,36.8,199.8,53.37,-72.9,-86.1
1777812127.44756,859375,58.3714238,26.5530187,28.3,10.6,38.9,197.7,48.08,-75.9,-91.8
1777812127.61219,937500,58.3714238,26.5530187,28.3,4.1,32.4,204.2,53.67,-73.2,-87.3
1777812127.63867,937500,58.3714238,26.5530187,28.3,12.2,40.5,196.1,51.72,-73.5,-83.1
1777812127.7806,937500,58.3714238,26.5530187,28.3,5.9,34.2,202.4,50.96,-73.5,-88.2
1777812127.94447,898438,58.3714238,26.5530187,28.3,12.9,41.2,195.4,52.1,-72.8,-85.8
1777812127.96853,937500,58.3714238,26.5530187,28.3,7.9,36.2,200.4,53.03,-73.6,-93.1
1777812128.07493,898438,58.3714237,26.5530188,28.3,14.8,43.1,193.5,52.62,-73.3,-85.6
1777812128.0908,1093750,58.3714237,26.5530188,28.3,13.3,41.6,195,47.52,-76.1,-85.7
1777812128.2389,898438,58.3714237,26.5530188,28.3,9.2,37.5,199.1,52.87,-73.6,-85.3
1777812128.27536,976562,58.3714237,26.5530188,28.3,4.1,32.4,204.2,51.9,-75,-92.3
1777812128.37844,937500,58.3714237,26.5530188,28.3,9.7,38,198.6,49.03,-76.2,-91.8
1777812128.45264,898438,58.3714237,26.5530188,28.3,-2.3,26,210.6,48.64,-76.3,-83.3
1777812128.45495,1015625,58.3714237,26.5530188,28.3,-2.1,26.2,210.4,55.02,-76.1,-83.2
1777812128.49035,1054688,58.3714237,26.5530188,28.3,-8.1,20.2,216.4,46.11,-78,-85.9
1777812128.53113,937500,58.3714237,26.5530188,28.3,1.9,30.2,206.4,49.19,-74.4,-82.2
1777812128.62928,859375,58.3714237,26.5530188,28.3,7.9,36.2,200.4,53.16,-72.2,-82.2
1777812128.90988,4062500,58.3714237,26.5530188,28.3,-3.4,24.9,211.7,46.82,-81.2,-85.3
1777812128.94536,937500,58.3714237,26.5530188,28.3,3.4,31.7,204.9,51.01,-74.1,-85.8
1777812128.94664,937500,58.3714237,26.5530188,28.3,3.2,31.5,205.1,57.74,-74.1,-85.9
1777812128.94874,898438,58.3714237,26.5530188,28.3,3,31.3,205.3,52.02,-74.1,-85.9
1777812129.06651,1640625,58.3714237,26.5530188,28.3,8.1,36.4,200.2,53.19,-76.7,-80.2
1777812129.06881,1054688,58.3714237,26.5530188,28.3,8.3,36.6,200,47.87,-76.7,-80.2
1777812129.13274,1015625,58.3714237,26.5530188,28.3,2.6,30.9,205.7,47.23,-77.5,-82.7
1777812129.25901,976562,58.3714237,26.5530188,28.3,10.1,38.4,198.2,48.63,-75.8,-84.9
1777812129.35985,820312,58.3714237,26.5530188,28.3,1.6,29.9,206.7,49.44,-75.9,-87.7
1777812129.56392,937500,58.3714237,26.5530188,28.3,8.3,36.6,200,45.06,-79.7,-87.2
1777812129.58828,937500,58.3714237,26.5530188,28.3,8.7,37,199.6,50.95,-76.3,-86.6
1777812129.6931,937500,58.3714237,26.5530188,28.3,12,40.3,196.3,45.48,-79.6,-91.4
1777812129.72818,937500,58.3714237,26.5530188,28.3,7.8,36.1,200.5,51.16,-74.5,-83.1
1777812129.782,898438,58.3714237,26.5530188,28.3,13.5,41.8,194.8,48.54,-76.7,-88.2
1777812129.86848,898438,58.3714237,26.5530188,28.3,8.4,36.7,199.9,55.19,-74.3,-86.6
1777812129.87073,976562,58.3714237,26.5530188,28.3,8.5,36.8,199.8,48.86,-74.7,-86.7
1777812130.02892,976562,58.3714237,26.5530188,28.3,2.1,30.4,206.2,50.37,-75.6,-85.3
1777812130.13538,937500,58.3714237,26.5530188,28.3,11.3,39.6,197,50.93,-75.4,-87.3
1777812130.18707,976562,58.3714237,26.5530188,28.3,1.1,29.4,207.2,50.83,-75.1,-90.6
1777812130.2503,976562,58.3714237,26.5530188,28.3,6.1,34.4,202.2,47.33,-75.8,-92.9
1777812130.25228,937500,58.3714237,26.5530188,28.3,8.3,36.6,200,52.93,-75.7,-92.9
1777812130.42706,3398438,58.3714237,26.5530188,28.3,14.6,42.9,193.7,43.11,-80.4,-90.5
1777812130.49072,898438,58.3714237,26.5530188,28.3,4.4,32.7,203.9,50.44,-74.3,-94.7
1777812130.4931,976562,58.3714237,26.5530188,28.3,4.2,32.5,204.1,55.64,-74.3,-94.8
1777812130.56783,898438,58.3714237,26.5530188,28.3,13.2,41.5,195.1,50.86,-74.9,-86.5
1777812130.66584,1015625,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.33,-77.7,-93
1777812130.9241,3828125,58.3714237,26.5530188,28.3,0.3,28.6,208,47.35,-78.6,-86.1
1777812131.2364,1601562,58.3714237,26.5530189,28.3,1.7,30,206.6,53.46,-79.2,-87.9
1777812131.37302,1132812,58.3714237,26.5530189,28.3,0.2,28.5,208.1,47.94,-77.7,-85.6
1777812132.35913,976562,58.3714237,26.5530189,28.3,9.5,37.8,198.8,50.3,-75.1,-89
1777812132.40989,898438,58.3714237,26.5530189,28.3,7.4,35.7,200.9,57.7,-73.7,-89.1
1777812132.43331,937500,58.3714237,26.5530189,28.3,6.3,34.6,202,50.11,-74.3,-89.4
1777812132.54595,859375,58.3714237,26.5530189,28.3,1.7,30,206.6,56.82,-70.6,-84.8
1777812132.57252,859375,58.3714237,26.5530189,28.3,0.5,28.8,207.8,49.85,-75.4,-89.5
1777812132.60895,859375,58.3714237,26.5530189,28.3,-7.4,20.9,215.7,49.29,-76.8,-83.8
1777812132.67284,937500,58.3714237,26.5530189,28.3,1.5,29.8,206.8,55.61,-72.1,-83.7
1777812132.72358,976562,58.3714237,26.5530189,28.3,-5.8,22.5,214.1,49.67,-74.4,-81.4
1777812132.74879,937500,58.3714237,26.5530189,28.3,1.5,29.8,206.8,51.38,-72.2,-83.2
1777812132.78702,820312,58.3714237,26.5530189,28.3,-5.1,23.2,213.4,50.48,-74.8,-82.8
1777812132.83802,937500,58.3714237,26.5530189,28.3,2.7,31,205.6,53.67,-72.2,-81.8
1777812132.88888,976562,58.3714237,26.5530189,28.3,-7.4,20.9,215.7,50.37,-74.5,-81.5
1777812132.97835,976562,58.3714237,26.5530189,28.3,1.8,30.1,206.5,53.63,-73.3,-87.8
1777812133.08262,976562,58.3714237,26.5530189,28.3,-7.8,20.5,216.1,52.89,-73.5,-83
1777812133.13728,937500,58.3714237,26.5530189,28.3,1.4,29.7,206.9,51.7,-73.4,-88.4
1777812133.16165,976562,58.3714237,26.5530189,28.3,-6.9,21.4,215.2,53.86,-75.4,-81.6
1777812133.1885,4023438,58.3714237,26.5530189,28.3,-0.9,27.4,209.2,54.28,-76.7,-82.7
1777812133.18989,3906250,58.3714237,26.5530189,28.3,-0.5,27.8,208.8,46.42,-76.5,-82.4
1777812133.22575,937500,58.3714237,26.5530189,28.3,-0.7,27.6,209,54.63,-72,-83.3
1777812133.25123,976562,58.3714237,26.5530189,28.3,-5.5,22.8,213.8,47.38,-77.3,-86
1777812133.37698,859375,58.3714237,26.5530189,28.3,1.3,29.6,207,54.36,-72.9,-86.3
1777812133.38973,937500,58.3714237,26.5530189,28.3,-6.3,22,214.6,49.11,-76.1,-81.8
1777812133.40289,898438,58.3714237,26.5530189,28.3,3.2,31.5,205.1,53.32,-72.7,-83.4
1777812133.70672,937500,58.3714237,26.5530189,28.3,-0.5,27.8,208.8,46.46,-77.1,-87
1777812133.70988,898438,58.3714237,26.5530189,28.3,4.7,33,203.6,51.79,-72.6,-82.8
1777812133.8087,859375,58.3714237,26.5530189,28.3,-4,24.3,212.3,50.35,-75.3,-83.6
1777812133.82374,3906250,58.3714237,26.5530189,28.3,2.8,31.1,205.5,48.95,-76.4,-82.8
1777812133.8356,937500,58.3714237,26.5530189,28.3,4.5,32.8,203.8,54.43,-71.7,-82.9
1777812133.84713,1679688,58.3714237,26.5530189,28.3,-1.9,26.4,210.2,49.05,-77.4,-81.2
1777812133.86095,820312,58.3714237,26.5530189,28.3,5.3,33.6,203,52.42,-72.8,-83.6
1777812133.88547,976562,58.3714237,26.5530189,28.3,-2.3,26,210.6,50.56,-76.7,-83.6
1777812133.92355,859375,58.3714237,26.5530189,28.3,10.3,38.6,198,48.49,-76,-91.1
1777812133.97439,898438,58.3714237,26.5530189,28.3,3.4,31.7,204.9,52.56,-71.6,-82.1
1777812134.12676,2109375,58.3714237,26.5530189,28.3,-6.4,21.9,214.7,47.14,-78.4,-84.5
1777812134.12806,1484375,58.3714237,26.5530189,28.3,-6.6,21.7,214.9,55.42,-79.8,-85.8
1777812134.14663,898438,58.3714237,26.5530189,28.3,6.6,34.9,201.7,52.6,-73,-87.1
1777812134.16991,3203125,58.3714237,26.5530189,28.3,-2.6,25.7,210.9,47.65,-77,-80.4
1777812134.22289,898438,58.3714237,26.5530189,28.3,2.4,30.7,205.9,53.41,-71.4,-86.5
1777812134.25213,3007812,58.3714237,26.5530189,28.3,-7.3,21,215.6,52.55,-79.8,-89.8
1777812134.30459,937500,58.3714237,26.5530189,28.3,-3.4,24.9,211.7,52.8,-71.6,-86.3
1777812134.34287,4492188,58.3714237,26.5530189,28.3,0.4,28.7,207.9,47.03,-78,-85.9
1777812134.35614,4101562,58.3714237,26.5530189,28.3,-12.8,15.5,221.1,49.1,-76.5,-88.4
1777812134.39551,976562,58.3714237,26.5530189,28.3,2.8,31.1,205.5,54.76,-69.8,-84.4
1777812134.41018,859375,58.3714237,26.5530189,28.3,-8,20.3,216.3,55.7,-70.6,-83.3
1777812134.42188,859375,58.3714237,26.5530189,28.3,-14.9,13.4,223.2,51.93,-72.6,-84.4
1777812134.44821,937500,58.3714237,26.5530189,28.3,-5,23.3,213.3,55.45,-71.4,-84.4
1777812134.47469,898438,58.3714237,26.5530189,28.3,1.4,29.7,206.9,52.91,-70.4,-84.8
1777812134.48817,898438,58.3714237,26.5530189,28.3,-3.6,24.7,211.9,55.41,-70.2,-83.9
1777812134.59216,937500,58.3714237,26.5530189,28.3,-9.3,19,217.6,56.91,-70.7,-83.9
1777812135.02615,937500,58.3714237,26.5530189,28.3,-0.7,27.6,209,59.86,-65.7,-78.9
1777812135.06372,898438,58.3714237,26.5530189,28.3,-9.4,18.9,217.7,57,-68.5,-82.7
1777812135.07766,898438,58.3714237,26.5530189,28.3,-2.9,25.4,211.2,58.54,-65.7,-78.6
1777812135.12612,898438,58.3714237,26.5530189,28.3,-8,20.3,216.3,57.06,-67.2,-80.4
1777812135.17448,3437500,58.3714237,26.5530189,28.3,-2.3,26,210.6,44.46,-78,-88.7
1777812135.23718,1015625,58.3714237,26.5530189,28.3,-0.1,28.2,208.4,56.66,-67.5,-80.5
1777812135.39447,820312,58.3714237,26.5530189,28.3,-5.6,22.7,213.9,57.23,-67.2,-79.4
1777812135.56781,1015625,58.3714237,26.5530189,28.3,0,28.3,208.3,60.01,-66,-79.4
1777812135.86067,937500,58.3714237,26.5530189,28.3,-6.6,21.7,214.9,52.89,-69.1,-82.8
1777812135.87356,859375,58.3714237,26.5530189,28.3,1.3,29.6,207,57.03,-67,-79.1
1777812135.90211,4687500,58.3714237,26.5530189,28.3,1,29.3,207.3,46.13,-74.9,-84.2
1777812135.91188,898438,58.3714237,26.5530189,28.3,2.6,30.9,205.7,59.64,-65.3,-76.7
1777812136.01471,937500,58.3714237,26.5530189,28.3,-4.7,23.6,213,54.07,-69.6,-82.6
1777812136.10343,937500,58.3714237,26.5530189,28.3,1.9,30.2,206.4,58.86,-65.7,-77.4
1777812136.59978,898438,58.3714237,26.5530189,28.3,7.2,35.5,201.1,58.86,-66.1,-81.2
1777812136.62287,820312,58.3714237,26.5530189,28.3,-5.8,22.5,214.1,55.09,-68.9,-88.3
1777812136.62542,859375,58.3714237,26.5530189,28.3,-6.4,21.9,214.7,60.45,-68.9,-88.2
1777812136.63578,937500,58.3714237,26.5530189,28.3,2.9,31.2,205.4,59.39,-66.5,-81.6
1777812136.81504,820312,58.3714237,26.5530189,28.3,-90,298.3,298.3,50.72,-74.5,-96.8
1777812136.85589,859375,58.3714237,26.5530189,28.3,8.7,37,199.6,56.81,-68.1,-82.6
1777812136.9181,976562,58.3714237,26.5530189,28.3,-6,22.3,214.3,52.4,-71.6,-98.4
1777812137.18482,859375,58.3714237,26.5530189,28.3,4.4,32.7,203.9,58.83,-66.9,-83.9
1777812137.23847,898438,58.3714237,26.5530189,28.3,-13.5,14.8,221.8,59.29,-67.6,-92.5
1777812137.27788,898438,58.3714237,26.5530189,28.3,1.9,30.2,206.4,58.45,-66.6,-83.6
1777812137.28935,4648438,58.3714237,26.5530189,28.3,-5,23.3,213.3,45.5,-75.6,-92
1777812137.29539,937500,58.3714237,26.5530189,28.3,-4.8,23.5,213.1,59.49,-67.9,-88.1
1777812137.30247,898438,58.3714237,26.5530189,28.3,-28.4,359.9,236.7,55.73,-69.3,-94.9
1777812137.32882,937500,58.3714237,26.5530189,28.3,-11.7,16.6,220,53.88,-69.1,-88.1
1777812137.35377,898438,58.3714237,26.5530189,28.3,4.2,32.5,204.1,57.42,-67.6,-82.5
1777812137.36533,976562,58.3714237,26.5530189,28.3,-2.8,25.5,211.1,60.08,-68.4,-85.5
1777812137.45791,898438,58.3714237,26.5530189,28.3,14.2,42.5,194.1,56.26,-68,-85.6
1777812137.46839,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,58.42,-69.3,-88.5
1777812137.59631,898438,58.3714237,26.5530189,28.3,-54.8,333.5,263.1,52.9,-71.5,-97.4
1777812137.66104,4179688,58.3714237,26.5530189,28.3,-90,298.3,298.3,45.64,-79.6,-89.8
1777812137.69356,1015625,58.3714237,26.5530189,28.3,11.2,39.5,197.1,49.01,-76.8,-91.7
1777812137.73217,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,51.9,-72.9,-94.6
1777812137.83524,976562,58.3714237,26.5530189,28.3,13.3,41.6,195,52.49,-73.6,-82.7
1777812137.84933,898438,58.3714237,26.5530189,28.3,7.5,35.8,200.8,54.03,-72.6,-77.6
1777812137.97428,859375,58.3714237,26.5530189,28.3,13.7,42,194.6,56.02,-68.7,-78.2
1777812138.00195,4453125,58.3714237,26.5530189,28.3,13.6,41.9,194.7,47.19,-73.2,-83.7
1777812138.01252,937500,58.3714237,26.5530189,28.3,10.3,38.6,198,54.34,-72.1,-87.1
1777812138.11768,2460938,58.3714237,26.5530189,28.3,15.1,43.4,193.2,48.29,-75.9,-83.7
1777812138.21705,976562,58.3714237,26.5530189,28.3,9.3,37.6,199,53.2,-72.7,-80.9
1777812138.24602,859375,58.3714237,26.5530189,28.3,11.4,39.7,196.9,57.59,-64.8,-74.8
1777812138.3738,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,54.88,-70.6,-79
1777812138.43555,898438,58.3714237,26.5530189,28.3,-0.4,27.9,208.7,57.23,-68.3,-90
1777812138.49838,898438,58.3714237,26.5530189,28.3,8,36.3,200.3,59.31,-68.2,-75.3
1777812138.51222,898438,58.3714237,26.5530189,28.3,-5,23.3,213.3,53.98,-72,-82
1777812138.58606,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,55.75,-68.3,-76.7
1777812138.59886,898438,58.3714237,26.5530189,28.3,14.1,42.4,194.2,55.76,-68.3,-78.7
1777812138.72689,937500,58.3714237,26.5530189,28.3,15,43.3,193.3,50.24,-73.9,-79.2
1777812138.74088,976562,58.3714237,26.5530189,28.3,-90,298.3,298.3,48.69,-75.6,-87.2
1777812138.75252,898438,58.3714237,26.5530189,28.3,11.6,39.9,196.7,49.85,-74.5,-85.9
1777812138.78115,859375,58.3714237,26.5530189,28.3,10.9,39.2,197.4,55.47,-69.5,-82.9
1777812138.84213,859375,58.3714237,26.5530189,28.3,-90,298.3,298.3,54.55,-70.2,-75.8
1777812138.90666,937500,58.3714237,26.5530189,28.3,13.3,41.6,195,57.45,-69.8,-85.8
1777812138.96903,898438,58.3714237,26.5530189,28.3,2.6,30.9,205.7,52.33,-72.6,-88.5
1777812138.982,1914062,58.3714237,26.5530189,28.3,1.9,30.2,206.4,48.05,-78.1,-90.5
1777812138.98355,898438,58.3714237,26.5530189,28.3,1.3,29.6,207,56.81,-67.9,-80.9
1777812139.00849,976562,58.3714237,26.5530189,28.3,0,28.3,208.3,50.61,-72.4,-84.1
1777812139.01998,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,54.32,-72.2,-77.9
1777812139.02144,937500,58.3714237,26.5530189,28.3,17.4,45.7,190.9,52.95,-72.2,-78
1777812139.04546,859375,58.3714237,26.5530189,28.3,-90,298.3,298.3,59.34,-67.8,-74.6
1777812139.05991,859375,58.3714237,26.5530189,28.3,15,43.3,193.3,52.53,-71.7,-79
1777812139.08507,976562,58.3714237,26.5530189,28.3,-90,298.3,298.3,56.36,-68.5,-77.6
1777812139.13474,976562,58.3714237,26.5530189,28.3,11.8,40.1,196.5,58.12,-68.1,-75.4
1777812139.14886,937500,58.3714237,26.5530189,28.3,6.8,35.1,201.5,56.93,-68.4,-83.2
1777812139.16228,859375,58.3714237,26.5530189,28.3,-1.3,27,209.6,53,-71.1,-83.3
1777812139.23654,898438,58.3714237,26.5530189,28.3,15,43.3,193.3,57.22,-67.3,-75.6
1777812139.25266,976562,58.3714237,26.5530189,28.3,4.5,32.8,203.8,55.21,-69.8,-80.1
1777812139.30628,976562,58.3714237,26.5530189,28.3,10.3,38.6,198,47.6,-74.5,-85.8
1777812139.34175,898438,58.3714237,26.5530189,28.3,12.6,40.9,195.7,57.2,-70.6,-83.9
1777812139.46909,937500,58.3714237,26.5530189,28.3,16,44.3,192.3,50.29,-75,-81
1777812139.5088,937500,58.3714237,26.5530189,28.3,-90,298.3,298.3,51.58,-73.8,-81.1
1777812139.59823,3476562,58.3714237,26.5530189,28.3,-90,298.3,298.3,56.75,-76,-86.8
1777812139.6104,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,54.56,-69.9,-78.8
1777812139.69934,859375,58.3714237,26.5530189,28.3,-90,298.3,298.3,48.68,-76.6,-93.4
1777812139.73989,937500,58.3714237,26.5530189,28.3,4.6,32.9,203.7,56.61,-70.6,-91.3
1777812139.7632,898438,58.3714237,26.5530189,28.3,-0.6,27.7,208.9,58.45,-70.3,-89.2
1777812139.76729,898438,58.3714237,26.5530189,28.3,0,28.3,208.3,53.22,-70.5,-89.4
1777812139.79001,1015625,58.3714237,26.5530189,28.3,4.7,33,203.6,59.26,-68.3,-77.8
1777812139.80176,976562,58.3714237,26.5530189,28.3,5.6,33.9,202.7,50.97,-74.3,-95
1777812139.87837,859375,58.3714237,26.5530189,28.3,2.1,30.4,206.2,56.69,-69.3,-77.4
1777812139.967,1015625,58.3714237,26.5530189,28.3,0.8,29.1,207.5,50.39,-74.9,-86.3
1777812139.97869,937500,58.3714237,26.5530189,28.3,1.7,30,206.6,59.21,-70.7,-82.8
1777812139.98106,1015625,58.3714237,26.5530189,28.3,1.6,29.9,206.7,54.19,-70.6,-82.7
1777812140.06602,898438,58.3714237,26.5530189,28.3,6.9,35.2,201.4,54.96,-69.2,-81.3
1777812140.19187,898438,58.3714237,26.5530189,28.3,14.7,43,193.6,54.46,-70.3,-82
1777812140.33902,898438,58.3714237,26.5530189,28.3,-90,298.3,298.3,52.29,-71.9,-83.7
1777812140.43698,937500,58.3714237,26.5530189,28.3,14.1,42.4,194.2,52.66,-72.4,-78.8
1777812140.50064,898438,58.3714237,26.5530189,28.3,8.3,36.6,200,57.09,-68.3,-76.5
1777812140.52863,898438,58.3714237,26.5530189,28.3,11.4,39.7,196.9,50.26,-73.8,-80.3
1777812140.53907,937500,58.3714237,26.5530189,28.3,9.9,38.2,198.4,55.67,-67.5,-75.3
1777812140.54156,3281250,58.3714237,26.5530189,28.3,9.8,38.1,198.5,46.68,-73.4,-79.7
1777812140.55196,820312,58.3714237,26.5530189,28.3,10.6,38.9,197.7,55.99,-68.8,-75.8
1777812141.07548,898438,58.3714237,26.5530189,28.3,14.5,42.8,193.8,49.79,-73.1,-82.1
1777812141.12342,937500,58.3714237,26.5530189,28.3,9.2,37.5,199.1,56.54,-68.8,-79
1777812141.16273,898438,58.3714237,26.5530189,28.3,14.9,43.2,193.4,56.92,-72.5,-83.8
1777812141.17447,976562,58.3714237,26.5530189,28.3,7.3,35.6,201,57.21,-69,-79.4
1777812141.21463,898438,58.3714237,26.5530189,28.3,9.1,37.4,199.2,51.96,-72.9,-85.9
1777812141.25358,898438,58.3714237,26.5530189,28.3,10.1,38.4,198.2,57.04,-70.2,-78.6
1777812141.62267,859375,58.3714237,26.5530189,28.3,-7.7,20.6,216,51.95,-73.1,-86.3
1777812141.63555,937500,58.3714237,26.5530189,28.3,5.6,33.9,202.7,52.68,-72.2,-86.2
1777812141.66098,937500,58.3714237,26.5530189,28.3,0.6,28.9,207.7,54.77,-71.6,-84.2
1777812141.66247,820312,58.3714237,26.5530189,28.3,0.7,29,207.6,61.89,-71.7,-84.3
1777812141.66483,898438,58.3714237,26.5530189,28.3,0.5,28.8,207.8,53.61,-72,-84.7
1777812141.72913,898438,58.3714237,26.5530189,28.3,5.8,34.1,202.5,58.87,-69.6,-78
1777812141.82932,859375,58.3714237,26.5530189,28.3,2.9,31.2,205.4,52.54,-70.3,-78.2
1777812141.85576,1054688,58.3714237,26.5530189,28.3,-10,18.3,218.3,44.99,-79.1,-89.2
1777812141.8664,859375,58.3714237,26.5530189,28.3,5.2,33.5,203.1,51.39,-72.8,-82.5
1777812141.87932,976562,58.3714237,26.5530189,28.3,0.2,28.5,208.1,50.52,-77.2,-85.2
1777812141.90503,937500,58.3714237,26.5530189,28.3,8.8,37.1,199.5,51.97,-73.3,-80.3
1777812141.91896,898438,58.3714237,26.5530189,28.3,8.8,37.1,199.5,57.09,-70,-78
1777812142.01935,937500,58.3714237,26.5530189,28.3,-6.5,21.8,214.8,49.8,-74.7,-87.1
1777812142.03258,820312,58.3714237,26.5530189,28.3,11.7,40,196.6,55.56,-70,-78.8
1777812142.09685,937500,58.3714237,26.5530189,28.3,3.8,32.1,204.5,54.81,-71.5,-88.2
1777812142.18979,976562,58.3714237,26.5530189,28.3,-19.7,8.6,228,50.42,-74.6,-90.4
1777812142.26382,859375,58.3714237,26.5530189,28.3,6.2,34.5,202.1,57.92,-68,-77.6
1777812142.34452,937500,58.3714237,26.5530189,28.3,9.3,37.6,199,49.49,-74.1,-83.8
1777812142.35755,898438,58.3714237,26.5530189,28.3,16.6,44.9,191.7,51.11,-73.8,-90.3
1777812142.38419,937500,58.3714237,26.5530189,28.3,-23.5,4.8,231.8,50.52,-74.6,-96.9
1777812142.39585,937500,58.3714237,26.5530189,28.3,14.4,42.7,193.9,50.88,-74.6,-94.7
1777812142.47497,898438,58.3714237,26.5530189,28.3,2.9,31.2,205.4,53.87,-71.2,-81
1777812142.48653,898438,58.3714237,26.5530189,28.3,17,45.3,191.3,52.44,-73,-86.8
1777812142.49954,898438,58.3714237,26.5530189,28.3,7.7,36,200.6,55.55,-68,-77.8
1777812142.51382,976562,58.3714237,26.5530189,28.3,15.7,44,192.6,51.73,-74.3,-86.9
1777812142.52541,937500,58.3714237,26.5530189,28.3,8.5,36.8,199.8,50.78,-71.7,-80.6
1777812142.52888,898438,58.3714237,26.5530189,28.3,8.7,37,199.6,55.79,-68.7,-78
